timestamp,cycle,job,instance,status_code,latency_ms,payload_bytes,error
1770364036.673,2,amd-gpu-exporter,10.0.10.46,0,30139.92,784459,timeout
1770364048.675,2,node-exporter,10.0.10.46,0,30656.35,583569,timeout
1770364036.676,2,oci_lens_node_metrics,stress-node-0045,0,30823.38,25528,timeout
1770364035.674,2,oci_lens_drhpc_metrics,stress-node-0045,0,30119.7,14961,timeout
1770364036.673,2,amd-gpu-exporter,10.0.10.47,0,30144.35,784459,timeout
1770364042.674,2,node-exporter,10.0.10.47,0,30007.7,583569,timeout
1770364035.674,2,oci_lens_node_metrics,stress-node-0046,0,30661.68,25528,timeout
1770364037.674,2,oci_lens_drhpc_metrics,stress-node-0046,0,30056.97,14961,timeout
1770364039.673,2,amd-gpu-exporter,10.0.10.48,0,30102.2,784459,timeout
1770364037.673,2,node-exporter,10.0.10.48,0,30518.32,583569,timeout
1770364048.675,2,oci_lens_node_metrics,stress-node-0047,0,30691.1,25528,timeout
1770364043.673,2,oci_lens_drhpc_metrics,stress-node-0047,0,30038.32,14961,timeout
1770364048.675,2,amd-gpu-exporter,10.0.10.49,0,30707.74,784459,timeout
1770364044.675,2,node-exporter,10.0.10.49,0,30656.08,583569,timeout
1770364041.674,2,oci_lens_node_metrics,stress-node-0048,0,30540.44,25528,timeout
1770364044.674,2,oci_lens_drhpc_metrics,stress-node-0048,0,30805.13,14961,timeout
1770364029.673,2,amd-gpu-exporter,10.0.10.50,0,30111.2,784459,timeout
